0003418000;0002394000;0002448000;0002767000;0002923000;0002488000;0002038000;0001961000;0001951000;0002194000;0002619000;0002685000;0002142000;0002522000;0002289000;0002853000;0002720000;0003451000;0006643000;0003737000;0002307000;0003693000;0002287000;0001838000;0002970000;0002438000;0003906000;0002822000;0005421000;0002281000;0003994000;0002454000;0002983000;0002581000;0002390000;0003098000;0002111000;0003070000;0002590000;0003408000;0002942000;0002683000;0002263000;0002531000;0003802000;0001960000;0002335000;0002634000;0002828000;0002027000;0002046000;0002248000;0002479000;0004617000;0002885000;0003608000;0002361000;0003301000;0002361000;0002505000;0002850000;0002659000;0002095000;0002607000;0003186000;0004349000;0002363000;0002289000;0003501000;0002680000;0002207000;1003695000;0003089000;0003021000;0001821000;1004031000;0004278000;0004213000;0003274000;0002353000;0002404000;0005129000;0002833000;0001903000;0005267000;0002124000;0001719000;0003008000;0002901000;0002502000;0002931000;0002431000;0002495000;0003632000;0003374000;0002657000;0003061000;0002123000;0002818000;0002967000
0004795000;0006196000;0002187000;0002176000;0001646000;0003019000;0002459000;0002285000;0002096000;0002307000;0001901000;0003097000;0002270000;0002050000;0002625000;0003358000;0002749000;0001904000;0009189000;0002201000;0002332000;0002354000;0003163000;0002107000;0002465000;0001964000;0002315000;0002973000;0002041000;0002270000;0002587000;0002505000;0002201000;0002134000;0002537000;0002264000;0003271000;0003756000;0002326000;0002755000;0002381000;0002746000;0011145000;0002086000;0003465000;0002103000;0002246000;0002970000;0011704000;0004463000;0002642000;0002658000;0002329000;0006562000;0002649000;0002191000;0002927000;0003232000;0002301000;0003594000;0004093000;0002060000;0002886000;0003007000;0002180000;0002322000;0003092000;0002167000;0003024000;0002243000;0003385000;0002565000;0005877000;0002269000;0002516000;0001968000;0001848000;0002098000;0002354000;1002122000;0002000000;0001949000;0001896000;0002815000;0008825000;0002362000;0002544000;1003655000;0002290000;0001808000;0002010000;0002661000;0002299000;0003793000;0004079000;0004445000;0003405000;0002268000;0002605000;0003014000
0027245000;0002331000;0001836000;0001913000;0004181000;0002548000;0003228000;0001784000;0002709000;0002647000;0003071000;0003242000;0002510000;0002559000;0002517000;0003116000;0002366000;0004696000;0001948000;0002490000;0005041000;0003090000;0002619000;0001684000;0002763000;0002208000;0005785000;0005975000;0002148000;0002832000;0002582000;0003433000;0004950000;0002388000;0002751000;0004373000;0002663000;0002504000;0002434000;0002365000;0002043000;0002853000;0004981000;0002188000;0003273000;0009618000;0003184000;0002419000;0003111000;0002105000;0002827000;0003410000;0002181000;0002429000;0002622000;0004755000;0002147000;0002479000;0003504000;0003607000;0001980000;0002978000;0002995000;0003593000;0002300000;0002110000;0002107000;0002305000;0003275000;0002542000;0002079000;0002313000;0003859000;0002472000;0002074000;0002191000;1004371000;0001941000;0002116000;0003031000;0002729000;0002238000;0002343000;0002503000;0002110000;0002194000;0002227000;0002456000;0002614000;0002881000;0003484000;0002130000;1003515000;0002909000;0003551000;0002325000;1005176000;0002301000;0002362000;0002587000
0002326000;0002824000;0003046000;0001934000;0002283000;0002409000;0003481000;0001975000;0002219000;0003200000;0002517000;0003058000;0002310000;0002522000;0003401000;0004020000;0001912000;0004805000;0005761000;0003313000;0002890000;0002260000;0002833000;0001946000;0003216000;0002771000;0004423000;0002272000;0002795000;0003095000;0003269000;0002562000;0002785000;0002304000;0002060000;0002106000;0002534000;0002275000;0002302000;0002798000;0003194000;0003382000;0004085000;0003261000;0003320000;0002073000;0003755000;0002366000;0003377000;0003391000;0003623000;0002353000;0003424000;0002911000;0002515000;0003418000;0003721000;0005746000;0002723000;0003021000;0002662000;0003126000;0002625000;0003865000;0002568000;0002994000;0003327000;0002499000;0003441000;0002291000;0002956000;0004048000;0003477000;0002925000;0001813000;0002963000;0001915000;0002963000;0003802000;0001998000;0005568000;0001851000;0002163000;0001963000;0002267000;0002209000;0003530000;0002948000;0003142000;0002231000;0002256000;0002862000;0002432000;0002679000;0002210000;0002080000;0002071000;0001838000;0002106000;1002680000
0002317000;0002339000;0002183000;0002885000;0002424000;0001830000;0002154000;0002476000;0002945000;0003591000;0002363000;0002578000;0001862000;0002462000;0004279000;0002175000;0002799000;0005730000;0007490000;0003503000;0002140000;0003616000;0002682000;0002042000;0003255000;0003356000;0003277000;0004527000;0005286000;0002401000;0002552000;0002158000;0004012000;0002337000;0001757000;0004155000;0006868000;0002791000;0002286000;0004042000;0002245000;0002037000;0002403000;0003708000;0002222000;0003655000;0002956000;0002230000;0002472000;0002436000;0002627000;0003072000;0003135000;0002771000;0002249000;0002994000;0002502000;0003738000;0002057000;0002373000;0002919000;0003246000;0001841000;0002158000;0003040000;0002889000;1002425000;0002049000;0002377000;0003044000;0004519000;0002433000;0002378000;0002348000;0003099000;0002421000;0009271000;0002551000;0002055000;0001816000;0001886000;0002298000;0002103000;0002190000;0002310000;0001890000;0002403000;0002578000;0002480000;0002717000;0002623000;0003543000;0002242000;0002292000;0003358000;0001886000;0002156000;0003076000;0002539000;0002373000
0003355000;0002498000;0002104000;0001994000;0001969000;0002197000;0001994000;0002149000;0002270000;0002468000;0002396000;0002759000;0001852000;0004274000;0008039000;0002143000;0002879000;0003256000;0003152000;1002848000;0003172000;0003201000;0002944000;0002852000;0002242000;0004991000;0002431000;0002469000;0002051000;0002444000;0003363000;0002229000;0004605000;0006042000;0002919000;0002679000;0002764000;0002820000;0002157000;0002165000;0002465000;0002547000;0003094000;0002280000;0002556000;0001965000;0002098000;0002645000;0004061000;0004291000;0002779000;0002725000;0002663000;0002298000;0002505000;0002561000;0004188000;0002617000;0002946000;0004051000;0004394000;0002300000;0003877000;0002166000;0002549000;0003475000;0001808000;0002150000;0003018000;0002011000;0002415000;0002226000;0003844000;0002468000;0002660000;0001838000;1002160000;0002382000;0002965000;0002152000;0001800000;0004051000;0001917000;0002291000;0002581000;0002987000;0002884000;0001838000;0002250000;0002328000;0002526000;1003181000;0003009000;0004442000;0002512000;0002180000;0002300000;0002564000;0002288000;1003614000
0002867000;0001663000;0003526000;0001868000;0002837000;0001962000;0002169000;0002186000;0002557000;0002396000;0002807000;0003467000;0002127000;0002250000;0002728000;0005926000;0003069000;0002528000;0004009000;0003730000;0002145000;0003462000;0002170000;0002012000;0004876000;0002300000;0004516000;0002857000;0001855000;0001880000;0001844000;0005168000;0002750000;0002124000;0002260000;0002169000;0003419000;0002794000;0003780000;0002381000;0002241000;0002257000;0002058000;0002063000;0002032000;0001963000;0006420000;0002227000;0002161000;0002402000;0001874000;0003207000;0003934000;0001880000;0002497000;0002305000;0002516000;0002327000;0002061000;0005547000;0005524000;0004052000;0002097000;0003283000;0004320000;0003321000;0004520000;0002207000;0003868000;0002503000;0003831000;0002982000;1004262000;0002044000;0003743000;0003224000;0002541000;0002794000;0002558000;0004212000;0002195000;0001824000;0001904000;0002258000;0002226000;0002206000;1003833000;0002725000;0004433000;0002836000;0003107000;0003783000;0002119000;0003721000;0002038000;0003579000;0002803000;0002385000;0002668000;0004210000
0002370000;0002462000;0003044000;0001830000;0002205000;0002412000;0002560000;0003412000;0002138000;0003896000;0002455000;0003608000;0001980000;1004472000;0002843000;0002832000;0002601000;0003721000;0003083000;0005702000;0002113000;0005010000;0002877000;0002088000;0004683000;0001906000;0003690000;0002957000;0002184000;0002573000;0003411000;0002898000;0003258000;1002463000;0002576000;0002497000;0002537000;0003115000;0002182000;0002877000;0002228000;0002977000;0002969000;0003321000;0001912000;0001887000;0002441000;0002717000;0002453000;0002069000;0003025000;0003080000;0002760000;0006395000;0002711000;0002281000;0001684000;0004806000;0008552000;0002883000;0002292000;0002235000;0004334000;0002061000;0003033000;0003191000;0002234000;0002426000;0002804000;0003036000;0002216000;0003591000;0001773000;0003200000;0004595000;0002211000;0002059000;0002665000;0002281000;0002614000;0004046000;0002076000;0002220000;0006501000;1002846000;0002075000;0001920000;1004809000;0002336000;0003599000;0002425000;0002620000;1003191000;0002269000;0002438000;0002419000;0002120000;1002385000;0003303000;0002032000
0002244000;0002067000;0001956000;0002095000;0002172000;0002095000;0002350000;0002132000;0002479000;0004928000;0002762000;0003808000;0001792000;0002620000;0002270000;0003369000;0002236000;0003312000;0003599000;0002774000;0004820000;0002157000;0003300000;0002971000;0002306000;0001773000;0002155000;0002341000;0002662000;0001819000;0002295000;0004481000;0003513000;0011742000;0001993000;0002594000;0001978000;0004187000;0003709000;0002906000;0002930000;0002968000;0002810000;0002793000;0002152000;0002115000;0002459000;0002720000;0004484000;0002316000;0003996000;0002610000;0006098000;0006794000;0002037000;0002301000;0002193000;0003084000;0002212000;0003104000;0002509000;0002806000;0003056000;0002376000;0002869000;0003829000;0002895000;0002494000;0001946000;0002147000;0004676000;0004192000;0002049000;0002506000;0002242000;0003142000;0002795000;0003639000;0003315000;0002310000;1004375000;0001944000;0001969000;0005314000;0002003000;0002149000;0004146000;0002503000;0002738000;0002098000;0002288000;0002222000;0002770000;0001978000;0002383000;0002548000;0005091000;0002466000;0002629000;0002505000
0002352000;1002304000;0002101000;0001999000;0003189000;0002345000;0003125000;0002393000;0002754000;0003034000;0002709000;0003831000;0002596000;0004649000;0003803000;0002975000;0002339000;0005503000;0002907000;0002138000;0002166000;0002838000;0004084000;0003410000;0003885000;0003186000;0002325000;0002175000;0002657000;0002922000;0003401000;0002550000;0005423000;0002174000;0002215000;0003354000;0004640000;0003065000;0002822000;0002596000;0002721000;0002940000;0046210000;0002568000;0003672000;0002083000;0002388000;0003071000;0002210000;0002446000;0003217000;0002390000;0002919000;0003880000;0002237000;0002496000;0002328000;0004603000;0002373000;0003000000;0004022000;0002185000;0004840000;0002294000;0002534000;0003858000;0003310000;0002137000;0002468000;0002059000;0003749000;1003955000;0001895000;0002213000;0002131000;0002007000;0002969000;0003168000;0002119000;0001997000;0002099000;0002575000;0001866000;0002192000;0002545000;0001993000;0002305000;0002648000;0002215000;0002421000;0002710000;0002284000;0003257000;0003031000;0002154000;0004052000;0002537000;0002530000;0003630000;0001937000
